College,Major,code,rest
미디어학부,미디어학부,JMCO453,탐사기획보도  (유사과목:JMCO361 탐사기획보도/선수과목(18학번부터 적용):JMCO277 저널리즘글쓰기 수강필수) 허만섭 3( 4) 월(7-9) 미디어관 309호 ● ● 신청현황
미디어학부,미디어학부,JMCO455,미디어제작워크샵Ⅰ 이헌율 3( 4) 월(5-6) 미디어관 103호 ● ● 신청현황
미디어학부,미디어학부,JMCO462,미디어·커뮤니케이션특강Ⅱ 박정찬 3( 3) 화(1) 미디어관 410호 목(1) 미디어관 410호 ● ● ● ● ● 신청현황
보건과학대학,바이오시스템의과학부,BSMS202,의생명과학실험II(영강) 박제원 3( 6) 월(5-9) 하나과학관 158호 ● ● 신청현황
보건과학대학,바이오시스템의과학부,BSMS204,세포생물학 옥승한 3( 3) 화(6) 하나과학관 지하 131호 목(6) 하나과학관 지하 131호 ● ● ● ● 신청현황
보건과학대학,바이오시스템의과학부,BSMS206,인체생리학(영강)  바이오시스템의과학부생만 수강가능 박재용 3( 3) 월(6) 하나과학관 지하 108호 수(6) 하나과학관 지하 108호 ● ● ● 신청현황
보건과학대학,바이오시스템의과학부,BSMS208,생화학 서형주 3( 3) 월(1) 하나과학관 지하 108호 수(1) 하나과학관 지하 108호 ● ● ● ● 신청현황
보건과학대학,바이오시스템의과학부,BSMS212,질병미생물학 임영희 3( 3) 월(2) 하나과학관 지하 108호 수(2) 하나과학관 지하 108호 ● ● ● ● 신청현황
보건과학대학,바이오시스템의과학부,BSMS214,후생유전학 허은혜 3( 3) 목(1-2) 하나과학관 지하 122호 ● ● ● ● 신청현황
보건과학대학,바이오시스템의과학부,BSMS306,생리활성물질 송재철 3( 3) 화(1-2) 하나과학관 지하 117호 ● ● ● ● 신청현황
보건과학대학,바이오시스템의과학부,BSMS312,분자영양학 신민정 3( 3) 화(5) 하나과학관 지하 132호 수(5) 하나과학관 지하 132호 ● ● ● ● 신청현황
보건과학대학,바이오시스템의과학부,BSMS314,생물산업미생물학및실험 홍성용 3( 4) 목(5-7) 하나과학관 158호 목(5-7) 하나과학관 지하 118호 ● ● ● ● 신청현황
보건과학대학,바이오시스템의과학부,BSMS316,조리과학 김영순 3( 3) 화(4) 하나과학관 지하 217호 목(4-5) 하나과학관 지하 217호 ● ● ● ● 신청현황
보건과학대학,바이오시스템의과학부,BSMS322,식품학II 윤성원 3( 3) 수(6-8) 하나과학관 지하 118호 ● ● ● 신청현황
보건과학대학,바이오시스템의과학부,BSMS324,"시스템합성생물학(영강)  3,4학년 수강대상가능 박제원 3( 3) 월(3-4) 하나과학관 지하 108호 수(3) 하나과학관 지하 108호 ● ● 신청현황"
보건과학대학,바이오시스템의과학부,BSMS402,항체공학 손영선 3( 3) 목(6-8) 하나과학관 지하 108호 ● ● ● ● 신청현황
보건과학대학,바이오시스템의과학부,BSMS408,식품기기분석및실험 윤성원 3( 4) 금(5-7) 하나과학관 158호 금(5-7) 하나과학관 지하 118호 ● ● ● 신청현황
보건과학대학,바이오시스템의과학부,BSMS412,식생활경영 채선희 3( 3) 수(1-2) 하나과학관 지하 106호 ● ● ● ● 신청현황
보건과학대학,바이오시스템의과학부,BSMS416,조직재생 홍성회 3( 3) 화(5) 하나과학관 지하 118호 수(5) 하나과학관 지하 118호 ● ● ● ● 신청현황
보건과학대학,바이오의공학부,BMED202,공학수학II(영강) 최영운 3( 3) 화(5) 하나과학관 지하 109호 목(5) 하나과학관 지하 109호 ● ● ● 신청현황
보건과학대학,바이오의공학부,BMED202,공학수학II 조규동 3( 3) 화(5) 하나과학관 지하 108호 목(5) 하나과학관 지하 108호 ● ● ● 신청현황
보건과학대학,바이오의공학부,BMED208,생체유체역학(영강) 최연호 3( 3) 월(2) 하나과학관 지하 132호 수(2) 하나과학관 지하 132호 ● ● ● 신청현황
보건과학대학,바이오의공학부,BMED212,기초광학(영강) 김법민 3( 3) 화(2) 하나과학관 지하 206호 목(2) 하나과학관 지하 206호 ● ● ● 신청현황
보건과학대학,바이오의공학부,BMED218,생리학 이규백 3( 3) 월(5) 아산이학관 633호 수(5) 아산이학관 633호 ● ● ● 신청현황
보건과학대학,바이오의공학부,BMED224,물리화학 이규백 3( 3) 월(6) 하나과학관 지하 131호 수(6) 하나과학관 지하 131호 ● ● ● 신청현황
보건과학대학,바이오의공학부,BMED228,의공학의이해(영강) 윤대성 3( 3) 목(7-9) 하나과학관 지하 128호 ● ● ● 신청현황
보건과학대학,바이오의공학부,BMED228,의공학의이해  방사선학과 학생만 수강가능 김명성 3( 3) 월(6-8) 하나과학관 지하 120호 ● ● ● 신청현황
보건과학대학,바이오의공학부,BMED230,전자회로 이규도 3( 3) 화(6-8) 하나과학관 지하 108호 ● ● ● 신청현황
보건과학대학,바이오의공학부,BMED306,세포생물학 윤대성 3( 3) 화(5) 하나과학관 지하 128호 목(5) 하나과학관 지하 128호 ● ● ● 신청현황
보건과학대학,바이오의공학부,BMED312,생체정보계측(영강) 천홍구 3( 3) 월(1) 하나과학관 지하 132호 수(1) 하나과학관 지하 132호 ● ● ● 신청현황
보건과학대학,바이오의공학부,BMED318,의학영상처리 이기성 3( 3) 목(1) 하나과학관 지하 129호 목(2) 하나과학관 지하 125호 ● ● ● 신청현황
보건과학대학,바이오의공학부,BMED326,의공학실험Ⅱ(영강) 윤대성 2( 4) 수(7-10) 하나과학관 256호 ● ● ● 신청현황
보건과학대학,바이오의공학부,BMED326,의공학실험Ⅱ(영강) 이규백 2( 4) 수(7-10) 하나과학관 172호 ● ● ● 신청현황
보건과학대학,바이오의공학부,BMED328,"수치해석의생체응용(영강)  바이오의공학부, 생체의공학과 학생만 수강가능 정아람 3( 3) 화(2) 하나과학관 지하 118호 금(2) 하나과학관 지하 118호 ● ● ● 신청현황"
보건과학대학,바이오의공학부,BMED330,바이오메디컬소재공정(영강) 고영학 3( 3) 월(5) 하나과학관 지하 108호 수(5) 하나과학관 지하 108호 ● ● ● 신청현황
보건과학대학,바이오의공학부,BMED332,생체정보학 김혜련 3( 3) 금(5-6) 하나과학관 지하 207호 ● ● ● 신청현황
보건과학대학,바이오의공학부,BMED334,의학물리 정광주 3( 3) 금(8-10) 하나과학관 지하 109호 ● ● ● 신청현황
보건과학대학,바이오의공학부,BMED404,신경및뇌공학 곽지현 3( 3) 화(2-4) 하나과학관 지하 108호 ● ● ● 신청현황
보건과학대학,바이오의공학부,BMED420,"바이오메디컬통계학(영강)  바이오의공학부, 생체의공학과 학생만 수강가능 염정열 3( 3) 수(2) 하나과학관 지하 105호 금(2) 하나과학관 지하 105호 ● ● ● 신청현황"
보건과학대학,바이오의공학부,BMED422,바이오인공장기 박용두 3( 3) 목(2-4) 하나과학관 지하 117호 ● ● ● 신청현황
보건과학대학,바이오의공학부,BMED424,의공학특강Ⅱ 최영운 1( 1) 목(7) 하나과학관 지하 127호 ● ● ● 신청현황
보건과학대학,바이오의공학부,BMED426,의료산업제도및기업분석 김진태 3( 3) 금(5-6) 하나과학관 지하 108호 ● ● ● 신청현황
보건과학대학,바이오의공학부,BMED428,"의공학프로젝트:캡스톤디자인(영강)  바이오의공학부, 생체의공학과 학생만 수강가능 윤대성 3( 4) 금(7-10) 하나과학관 지하 102호 ● ● ● 신청현황"
보건과학대학,바이오의공학부,BMED430,의료기기와법제도 박정연 3( 3) 화(5-6) 하나과학관 지하 122호 ● ● ● 신청현황
보건과학대학,보건정책관리학부,KHPM202,역학개론(영강) 이종태 3( 3) 화(5) 하나과학관 109호 목(5) 하나과학관 109호 ● ● ● 신청현황
보건과학대학,보건정책관리학부,KHPM204,보건학도를위한의학개론 고병수 3( 3) 금(5-6) 하나과학관 지하 131호 ● ● ● 신청현황
보건과학대학,보건정책관리학부,KHPM206,중급보건통계학 김혜영 3( 3) 수(1-2) 하나과학관 지하 111호 수(1-2) 하나과학관 지하 125호 ● ● ● 신청현황
보건과학대학,보건정책관리학부,KHPM206,중급보건통계학 최은실 3( 3) 수(5-6) 하나과학관 지하 117호 수(5-6) 하나과학관 지하 125호 ● ● ● 신청현황
보건과학대학,보건정책관리학부,KHPM208,의료보장론 이준협 3( 3) 화(2) 하나과학관 지하 132호 목(2) 하나과학관 지하 132호 ● ● ● 신청현황
보건과학대학,보건정책관리학부,KHPM212,보건정보시스템 이태노 3( 3) 월(5-6) 하나과학관 지하 128호 ● ● ● 신청현황
보건과학대학,보건정책관리학부,KHPM216,"구강보건학 김지환,배은정 3( 3) 금(2-4) 하나과학관 지하 117호 ● ● ● 신청현황"
보건과학대학,보건정책관리학부,KHPM218,의료회계및원가관리 손민성 3( 3) 월(1-2) 하나과학관 지하 117호 ● ● ● 신청현황
보건과학대학,보건정책관리학부,KHPM302,보건학조사및연구방법 이현실 3( 3) 수(5-6) 하나과학관 351호 ● ● ● 신청현황
보건과학대학,보건정책관리학부,KHPM304,보건정책변동론 우창빈 3( 3) 금(1-2) 하나과학관 지하 219호 ● ● ● 신청현황
보건과학대학,보건정책관리학부,KHPM306,건강형평성연구(영강) 김승섭 3( 3) 월(5-6) 하나과학관 지하 117호 ● ● ● 신청현황
보건과학대학,보건정책관리학부,KHPM308,보건데이터베이스 이태노 3( 3) 수(1-2) 하나과학관 지하 216호 ● ● ● 신청현황
보건과학대학,보건정책관리학부,KHPM312,치과소재산업 전진훈 3( 3) 금(5-6) 아산이학관 113호 ● ● ● 신청현황
보건과학대학,보건정책관리학부,KHPM316,보건의료BI 이현실 3( 3) 화(5-6) 하나과학관 351호 ● ● ● 신청현황
보건과학대학,보건정책관리학부,KHPM318,환경과건강(영강) 이종태 3( 3) 화(2) 하나과학관 지하 127호 목(2) 하나과학관 지하 127호 ● ● ● 신청현황
보건과학대학,보건정책관리학부,KHPM322,보건의료인적자원관리 최만규 3( 3) 월(1-2) 하나과학관 지하 118호 ● ● ● 신청현황
보건과학대학,보건정책관리학부,KHPM402,보건정책관리세미나(영강) 오하나 3( 3) 목(5-6) 하나과학관 지하 122호 ● ● ● 신청현황
보건과학대학,보건정책관리학부,KHPM404,국제보건사례연구 최홍조 3( 3) 금(5-6) 하나과학관 지하 132호 ● ● ● 신청현황
보건과학대학,보건정책관리학부,KHPM414,보건의료관계법규 소재진 3( 3) 금(1-2) 하나과학관 지하 128호 ● ● ● 신청현황
보건과학대학,보건정책관리학부,KHPM414,보건의료관계법규 이민우 3( 3) 월(5-6) 하나과학관 지하 109호 ● ● ● 신청현황
보건과학대학,보건정책관리학부,KHPM424,사회정책과건강 안종순 3( 3) 화(5-6) 하나과학관 지하 105호 ● ● ● 신청현황
보건과학대학,보건정책관리학부,KHPM426,"노인치과산업 김동연,정일도,박진영 3( 3) 월(1-2) 하나과학관 지하 111호 ● ● ● 신청현황"
보건과학대학,보건환경융합과학부,KHES206,방사선과환경 이인학 3( 3) 월(1-2) 하나과학관 지하 131호 ● ● ● 신청현황
보건과학대학,보건환경융합과학부,KHES212,물환경관리 문경환 3( 3) 화(2) 하나과학관 지하 128호 목(2) 하나과학관 지하 128호 ● ● ● 신청현황
보건과학대학,보건환경융합과학부,KHES214,위해독성평가및실험 최달웅 3( 4) 목(5-7) 하나과학관 258호 목(5-7) 하나과학관 지하 111호 ● ● ● 신청현황
보건과학대학,보건환경융합과학부,KHES216,작업환경관리 양홍석 3( 3) 월(5-6) 하나과학관 지하 122호 ● ● ● ● 신청현황
보건과학대학,보건환경융합과학부,KHES218,공기질평가및실험 김신도 3( 4) 금(5-7) 하나과학관 171호 ● ● ● 신청현황
보건과학대학,보건환경융합과학부,KHES224,방사선상호작용(영강) 이원호 3( 3) 수(5-6) 하나과학관 109호 ● ● ● 신청현황
보건과학대학,보건환경융합과학부,KHES226,전염병및백신학 김성욱 3( 3) 화(5-6) 아산이학관 231호 ● ● ● 신청현황
보건과학대학,보건환경융합과학부,KHES228,방사선보건관리 신운철 3( 3) 월(5-6) 하나과학관 지하 127호 ● ● ● 신청현황
보건과학대학,보건환경융합과학부,KHES232,원자력안전규제 최윤석 3( 3) 금(1-2) 하나과학관 지하 131호 ● ● ● 신청현황
보건과학대학,보건환경융합과학부,KHES236,해부생리학(영강) 김형동 3( 3) 수(1-2) 하나과학관 지하 118호 ● ● ● 신청현황
보건과학대학,보건환경융합과학부,KHES242,임상신경과학 최선혜 3( 3) 금(5-6) 하나과학관 지하 109호 ● ● ● 신청현황
보건과학대학,보건환경융합과학부,KHES304,의료기기시스템 김정민 3( 3) 수(1-2) 하나과학관 지하 217호 ● ● ● 신청현황
보건과학대학,보건환경융합과학부,KHES312,환경위해성평가 이용진 3( 3) 월(5-6) 하나과학관 109호 ● ● ● ● ● 신청현황
보건과학대학,보건환경융합과학부,KHES314,산업환기 변상훈 3( 3) 수(5-6) 하나과학관 지하 128호 ● ● ● 신청현황
보건과학대학,보건환경융합과학부,KHES318,방사선센서(영강) 김기현 3( 3) 화(6) 하나과학관 지하 128호 목(6) 하나과학관 지하 128호 ● ● ● ● 신청현황
보건과학대학,보건환경융합과학부,KHES324,진단검사과학 이승관 3( 3) 목(1-2) 하나과학관 지하 109호 ● ● ● 신청현황
보건과학대학,보건환경융합과학부,KHES332,노인보건학(영강) 김형동 3( 3) 화(1-2) 하나과학관 지하 131호 ● ● ● 신청현황
보건과학대학,보건환경융합과학부,KHES412,산업안전관리 이복영 3( 3) 목(1-2) 하나과학관 지하 106호 ● ● ● 신청현황
보건과학대학,보건환경융합과학부,KHES414,수질평가및실험 문경환 3( 4) 화(5-7) 하나과학관 170호 ● ● ● 신청현황
보건과학대학,보건환경융합과학부,KHES416,동위원소이용 김진수 3( 3) 목(8-10) 하나과학관 지하 110호 ● ● ● 신청현황
보건과학대학,보건환경융합과학부,KHES422,분자세포생물학 이지웅 3( 3) 금(5-6) 하나과학관 지하 102호 ● ● ● 신청현황
보건과학대학,보건환경융합과학부,KHES424,진단생리학및실험 김성욱 3( 4) 수(5-7) 하나과학관 지하 109호 ● ● ● 신청현황
보건과학대학,보건환경융합과학부,KHES426,최신진단의과학 김진관 3( 3) 금(1-2) 하나과학관 지하 108호 ● ● ● 신청현황
보건과학대학,보건환경융합과학부,KHES428,방사선안전평가(영강) 이원호 3( 3) 화(1-2) 하나과학관 257호 화(1-2) 하나과학관 지하 106호 ● ● ● 신청현황
보건과학대학,식품영양학과,KHFN202,고급식품학 김인환 3( 3) 수(6-8) 하나과학관 지하 216호 ● ● ● ● 신청현황
보건과학대학,식품영양학과,KHFN222,생애주기영양학 김수연 3( 3) 금(5-6) 하나과학관 지하 120호 ● ● ● ● 신청현황
보건과학대학,식품영양학과,KHFN302,식품위생학 홍성용 3( 3) 수(2-4) 하나과학관 지하 117호 ● ● ● ● 신청현황
보건과학대학,식품영양학과,KHFN314,식품가공및저장학 송재철 3( 3) 목(1-2) 하나과학관 지하 105호 ● ● ● ● 신청현황
보건과학대학,식품영양학과,KHFN318,단체급식관리및실습 채선희 3( 4) 화(1-3) 하나과학관 지하 122호 ● ● ● ● 신청현황
보건과학대학,식품영양학과,KHFN324,식생활관리 이재민 3( 3) 월(5-6) 하나과학관 지하 106호 ● ● ● ● 신청현황
